task,architecture,treatment,k,metric,control,n,mean,sd,ci_low,ci_high
single_shape,bn2_w16_gap,retention_1,14,centered_logit_fidelity,random,100,-0.005222636314844963,0.3825142430246568,-0.081121760838122,0.07067648820843209
single_shape,bn2_w16_gap,retention_1,15,centered_logit_fidelity,random,100,0.013929223732872316,0.2505901964982906,-0.03579330784645563,0.06365175531220027
single_shape,bn2_w16_gap,retention_1,16,centered_logit_fidelity,random,100,0.0,0.0,0.0,0.0
single_shape,bn2_w16_gmp,release_default,1,centered_logit_fidelity,random,100,0.028721135806150454,0.034598964610395425,0.02185595059742194,0.03558632101487897
single_shape,bn2_w16_gmp,release_default,2,centered_logit_fidelity,random,100,0.028600060317680448,0.034693968067867516,0.02171602436187439,0.035484096273486504
single_shape,bn2_w16_gmp,release_default,3,centered_logit_fidelity,random,100,0.04079730129453189,0.04091929802419953,0.03267802481586857,0.04891657777319522
single_shape,bn2_w16_gmp,release_default,4,centered_logit_fidelity,random,100,0.05803193690485834,0.039289932720323106,0.050235961851822844,0.06582791195789384
single_shape,bn2_w16_gmp,release_default,5,centered_logit_fidelity,random,100,0.06502357013281138,0.036086587936623817,0.057863208181935084,0.07218393208368766
single_shape,bn2_w16_gmp,release_default,6,centered_logit_fidelity,random,100,0.05944811700785997,0.04092177621267395,0.051328348802838625,0.06756788521288132
single_shape,bn2_w16_gmp,release_default,7,centered_logit_fidelity,random,100,0.053404333795402714,0.03984061288066511,0.04549909185146193,0.0613095757393435
single_shape,bn2_w16_gmp,release_default,8,centered_logit_fidelity,random,100,0.04471059561859718,0.04006996282396594,0.0367598456701221,0.052661345567072256
single_shape,bn2_w16_gmp,release_default,9,centered_logit_fidelity,random,100,0.04163512764475559,0.03796852063559018,0.034101349417575914,0.049168905871935266
single_shape,bn2_w16_gmp,release_default,10,centered_logit_fidelity,random,100,0.035562885760474575,0.037964894248015905,0.028029827087264692,0.04309594443368446
single_shape,bn2_w16_gmp,release_default,11,centered_logit_fidelity,random,100,0.02464992929260728,0.033796084728909145,0.017944052870972043,0.03135580571424252
single_shape,bn2_w16_gmp,release_default,12,centered_logit_fidelity,random,100,0.011955805428188143,0.030195944226197986,0.0059642749879101386,0.017947335868466148
single_shape,bn2_w16_gmp,release_default,13,centered_logit_fidelity,random,100,0.003254693753535015,0.029630369170737202,-0.0026246143254990174,0.009134001832569048
single_shape,bn2_w16_gmp,release_default,14,centered_logit_fidelity,random,100,-0.004130641481456939,0.021393228033816353,-0.008375522052842156,0.00011423908992827699
single_shape,bn2_w16_gmp,release_default,15,centered_logit_fidelity,random,100,-0.0021103950902060615,0.015991343460342016,-0.005283424567471185,0.0010626343870590613
single_shape,bn2_w16_gmp,release_default,16,centered_logit_fidelity,random,100,0.0,0.0,0.0,0.0
single_shape,bn2_w16_gmp,retention_1,1,centered_logit_fidelity,random,100,0.05905712389073283,0.04253844967731925,0.050616572596338574,0.06749767518512709
single_shape,bn2_w16_gmp,retention_1,2,centered_logit_fidelity,random,100,0.05990021436322425,0.04052416959416213,0.05185933993745431,0.06794108878899419
single_shape,bn2_w16_gmp,retention_1,3,centered_logit_fidelity,random,100,0.06520803554214394,0.05130176361248937,0.05502865264152587,0.075387418442762
single_shape,bn2_w16_gmp,retention_1,4,centered_logit_fidelity,random,100,0.09600192342759724,0.05994330989417263,0.08410787026497572,0.10789597659021875
single_shape,bn2_w16_gmp,retention_1,5,centered_logit_fidelity,random,100,0.09702206704910235,0.0628214185730846,0.08455693468356032,0.10948719941464438
single_shape,bn2_w16_gmp,retention_1,6,centered_logit_fidelity,random,100,0.08686694153481214,0.06715413289922066,0.07354210464804006,0.10019177842158422
single_shape,bn2_w16_gmp,retention_1,7,centered_logit_fidelity,random,100,0.07739934633558322,0.07297238216513635,0.06292004256661263,0.09187865010455382
single_shape,bn2_w16_gmp,retention_1,8,centered_logit_fidelity,random,100,0.07909337520970514,0.07145065375855013,0.06491601537074045,0.09327073504866983
single_shape,bn2_w16_gmp,retention_1,9,centered_logit_fidelity,random,100,0.051790936197178075,0.0699743443978654,0.03790650816413902,0.06567536423021714
single_shape,bn2_w16_gmp,retention_1,10,centered_logit_fidelity,random,100,0.04116232556279992,0.06699539697812262,0.027868985326574683,0.05445566579902515
single_shape,bn2_w16_gmp,retention_1,11,centered_logit_fidelity,random,100,0.03314783412619785,0.06233273005040829,0.02077966816572983,0.04551600008666587
single_shape,bn2_w16_gmp,retention_1,12,centered_logit_fidelity,random,100,0.01630368280387506,0.06165969017121248,0.00406906255714644,0.028538303050603682
single_shape,bn2_w16_gmp,retention_1,13,centered_logit_fidelity,random,100,-0.0019629021180422495,0.05544936801049815,-0.012965259714160654,0.009039455478076153
single_shape,bn2_w16_gmp,retention_1,14,centered_logit_fidelity,random,100,-0.013941167465175012,0.04720733868198537,-0.023308127630382668,-0.004574207299967355
single_shape,bn2_w16_gmp,retention_1,15,centered_logit_fidelity,random,100,-0.01550324249565751,0.03423861409381699,-0.02229692634403524,-0.008709558647279781
single_shape,bn2_w16_gmp,retention_1,16,centered_logit_fidelity,random,100,0.0,0.0,0.0,0.0
single_shape,bn4_w16_gap,release_default,1,centered_logit_fidelity,random,100,0.10226743699055345,0.16565827892897786,0.06939724046840257,0.13513763351270433
single_shape,bn4_w16_gap,release_default,2,centered_logit_fidelity,random,100,0.08119836223885984,0.3183527933154227,0.018030261330724967,0.14436646314699472
single_shape,bn4_w16_gap,release_default,3,centered_logit_fidelity,random,100,-0.4040863244561701,0.5882961546269897,-0.5208170447125678,-0.2873556041997724
single_shape,bn4_w16_gap,release_default,4,centered_logit_fidelity,random,100,-0.47583695644261553,0.7991171815920391,-0.6343991422445041,-0.317274770640727
single_shape,bn4_w16_gap,release_default,5,centered_logit_fidelity,random,100,-0.31907151561490493,0.8007794709642294,-0.47796353569186767,-0.1601794955379422
single_shape,bn4_w16_gap,release_default,6,centered_logit_fidelity,random,100,-0.11550814971756676,0.9000633893473972,-0.29410025318210986,0.06308395374697631
single_shape,bn4_w16_gap,release_default,7,centered_logit_fidelity,random,100,0.25175146838170354,0.7543035238562077,0.10208128451401788,0.4014216522493892
single_shape,bn4_w16_gap,release_default,8,centered_logit_fidelity,random,100,0.37185450981249096,0.7344877276312167,0.2261162098226862,0.5175928098022957
single_shape,bn4_w16_gap,release_default,9,centered_logit_fidelity,random,100,0.45936773051747204,0.7042683402566371,0.319625612597187,0.599109848437757
single_shape,bn4_w16_gap,release_default,10,centered_logit_fidelity,random,100,0.5473822908580795,0.7134291157051427,0.4058224763443344,0.6889421053718248
single_shape,bn4_w16_gap,release_default,11,centered_logit_fidelity,random,100,0.44204165700635917,0.5865105256712345,0.3256652442742868,0.5584180697384316
single_shape,bn4_w16_gap,release_default,12,centered_logit_fidelity,random,100,0.3193994272310018,0.6654390394701979,0.18736188499458684,0.45143696946741674
single_shape,bn4_w16_gap,release_default,13,centered_logit_fidelity,random,100,0.12692684591098016,0.6014517415871415,0.007585771789142201,0.2462679200328181
single_shape,bn4_w16_gap,release_default,14,centered_logit_fidelity,random,100,-0.048689966330086355,0.5244333091520014,-0.15274891252968248,0.055368979869509775
single_shape,bn4_w16_gap,release_default,15,centered_logit_fidelity,random,100,-0.0209418548248209,0.2620104582898171,-0.072930414107979,0.0310467044583372
single_shape,bn4_w16_gap,release_default,16,centered_logit_fidelity,random,100,0.0,0.0,0.0,0.0
single_shape,bn4_w16_gap,retention_1,1,centered_logit_fidelity,random,100,0.048291878176781315,0.20528551856186542,0.007558777592215168,0.08902497876134746
single_shape,bn4_w16_gap,retention_1,2,centered_logit_fidelity,random,100,0.012820488508188767,0.4316656598984657,-0.07283134347063852,0.09847232048701604
single_shape,bn4_w16_gap,retention_1,3,centered_logit_fidelity,random,100,-0.87695647920674,0.833731115271743,-1.0423868204054643,-0.7115261380080158
single_shape,bn4_w16_gap,retention_1,4,centered_logit_fidelity,random,100,-1.5520033957769714,1.2282120622441999,-1.7957073151817569,-1.308299476372186
single_shape,bn4_w16_gap,retention_1,5,centered_logit_fidelity,random,100,-1.0165379796774554,1.242345326509844,-1.263046245335955,-0.7700297140189559
single_shape,bn4_w16_gap,retention_1,6,centered_logit_fidelity,random,100,-0.06009932424928934,1.053440069887982,-0.26912468866450073,0.14892604016592206
single_shape,bn4_w16_gap,retention_1,7,centered_logit_fidelity,random,100,0.7272904546703753,0.7962012384647676,0.5693068552467861,0.8852740540939645
single_shape,bn4_w16_gap,retention_1,8,centered_logit_fidelity,random,100,1.1848345663993904,0.8042676727714029,1.0252504114067928,1.344418721391988
single_shape,bn4_w16_gap,retention_1,9,centered_logit_fidelity,random,100,0.5820452016633572,0.834268847810534,0.4165081626627441,0.7475822406639703
single_shape,bn4_w16_gap,retention_1,10,centered_logit_fidelity,random,100,0.6713668360499829,0.7582804315902879,0.5209075474082115,0.8218261246917543
single_shape,bn4_w16_gap,retention_1,11,centered_logit_fidelity,random,100,0.6628133666858195,0.5760438589267667,0.5485137677118449,0.777112965659794
single_shape,bn4_w16_gap,retention_1,12,centered_logit_fidelity,random,100,0.5455945140548866,0.6042604645278133,0.42569612836592957,0.6654928997438436
single_shape,bn4_w16_gap,retention_1,13,centered_logit_fidelity,random,100,0.04762580399793471,0.9112678892759678,-0.13318951533584025,0.22844112333170966
single_shape,bn4_w16_gap,retention_1,14,centered_logit_fidelity,random,100,-0.16363162701480471,0.8429698131817668,-0.3308951263138944,0.003631872284284965
single_shape,bn4_w16_gap,retention_1,15,centered_logit_fidelity,random,100,-0.2526387092205249,0.6805411241629851,-0.38767283270211206,-0.11760458573893773
single_shape,bn4_w16_gap,retention_1,16,centered_logit_fidelity,random,100,0.0,0.0,0.0,0.0
single_shape,bn4_w16_gmp,release_default,1,centered_logit_fidelity,random,100,0.015538833243267037,0.03770482500282156,0.008057377950547244,0.02302028853598683
single_shape,bn4_w16_gmp,release_default,2,centered_logit_fidelity,random,100,0.013884748666355983,0.04279986099195191,0.005392327695778659,0.022377169636933307
single_shape,bn4_w16_gmp,release_default,3,centered_logit_fidelity,random,100,0.02012596159623064,0.05087148595802666,0.01003195511719995,0.030219968075261328
single_shape,bn4_w16_gmp,release_default,4,centered_logit_fidelity,random,100,0.02836687566322181,0.05150483179656152,0.018147199629287365,0.03858655169715626
single_shape,bn4_w16_gmp,release_default,5,centered_logit_fidelity,random,100,0.02438298701339011,0.05120151427265147,0.014223495756721218,0.034542478270059004
single_shape,bn4_w16_gmp,release_default,6,centered_logit_fidelity,random,100,0.02541121349510453,0.045717447433631576,0.016339880076997257,0.0344825469132118
single_shape,bn4_w16_gmp,release_default,7,centered_logit_fidelity,random,100,0.019926339326970365,0.0712191702688256,0.005794910834438052,0.03405776781950268
single_shape,bn4_w16_gmp,release_default,8,centered_logit_fidelity,random,100,0.02231422309756749,0.04785057587757946,0.012819630717620965,0.03180881547751402
single_shape,bn4_w16_gmp,release_default,9,centered_logit_fidelity,random,100,0.016480189589822655,0.05210357124850585,0.0061417106588750586,0.02681866852077025
single_shape,bn4_w16_gmp,release_default,10,centered_logit_fidelity,random,100,0.009676299515678005,0.04721327996675813,0.00030816047067431726,0.019044438560681692
single_shape,bn4_w16_gmp,release_default,11,centered_logit_fidelity,random,100,0.0018806666714966775,0.03718213395179378,-0.005497075376833931,0.009258408719827286
single_shape,bn4_w16_gmp,release_default,12,centered_logit_fidelity,random,100,-0.0003829123489493283,0.034767115600922334,-0.007281462362260797,0.006515637664362139
single_shape,bn4_w16_gmp,release_default,13,centered_logit_fidelity,random,100,-0.0037160345232807247,0.037261333153358715,-0.01110949141144106,0.0036774223648796092
single_shape,bn4_w16_gmp,release_default,14,centered_logit_fidelity,random,100,-0.004720182195467989,0.038318718644444555,-0.012323447305205727,0.002883082914269749
single_shape,bn4_w16_gmp,release_default,15,centered_logit_fidelity,random,100,0.00025818451579435466,0.018431435010706498,-0.003399012063236366,0.003915381094825076
single_shape,bn4_w16_gmp,release_default,16,centered_logit_fidelity,random,100,0.0,0.0,0.0,0.0
single_shape,bn4_w16_gmp,retention_1,1,centered_logit_fidelity,random,100,0.01750470400951077,0.034049188353257966,0.010748606337681443,0.024260801681340097
single_shape,bn4_w16_gmp,retention_1,2,centered_logit_fidelity,random,100,0.016481422644807175,0.040220156918957986,0.00850087092940096,0.02446197436021339
single_shape,bn4_w16_gmp,retention_1,3,centered_logit_fidelity,random,100,0.020567654858529242,0.05003947708409056,0.010638736990651987,0.030496572726406497
single_shape,bn4_w16_gmp,retention_1,4,centered_logit_fidelity,random,100,0.033764135666987785,0.053571089342084995,0.023134469308236236,0.04439380202573934
single_shape,bn4_w16_gmp,retention_1,5,centered_logit_fidelity,random,100,0.02879440315338543,0.049880765786464144,0.018896977050224036,0.03869182925654682
single_shape,bn4_w16_gmp,retention_1,6,centered_logit_fidelity,random,100,0.027105151174132525,0.04579062151827667,0.018019298430108292,0.03619100391815676
single_shape,bn4_w16_gmp,retention_1,7,centered_logit_fidelity,random,100,0.01706210269099012,0.06779559275378105,0.003609986252499954,0.030514219129480283
single_shape,bn4_w16_gmp,retention_1,8,centered_logit_fidelity,random,100,0.023900610562273973,0.05298818485051335,0.013386605100855656,0.03441461602369229
single_shape,bn4_w16_gmp,retention_1,9,centered_logit_fidelity,random,100,0.019227420199590232,0.0521113764233155,0.008887392552625894,0.02956744784655457
single_shape,bn4_w16_gmp,retention_1,10,centered_logit_fidelity,random,100,0.010724996205482023,0.048071058156275846,0.0011866553580441187,0.020263337052919925
single_shape,bn4_w16_gmp,retention_1,11,centered_logit_fidelity,random,100,0.0085214554418256,0.049903597966622956,-0.001380501061227073,0.018423411944878273
single_shape,bn4_w16_gmp,retention_1,12,centered_logit_fidelity,random,100,0.005561309819580037,0.039386943702090525,-0.0022539143169067527,0.013376533956066826
single_shape,bn4_w16_gmp,retention_1,13,centered_logit_fidelity,random,100,-0.0026957872738397203,0.036241212745233294,-0.009886830141353883,0.004495255593674441
single_shape,bn4_w16_gmp,retention_1,14,centered_logit_fidelity,random,100,-0.0020803480848689206,0.03494356847025377,-0.009013910175628739,0.004853214005890897
single_shape,bn4_w16_gmp,retention_1,15,centered_logit_fidelity,random,100,0.001334920766432775,0.01997653558514574,-0.0026288572877687716,0.005298698820634321
single_shape,bn4_w16_gmp,retention_1,16,centered_logit_fidelity,random,100,0.0,0.0,0.0,0.0
single_shape,plain2_w16_gap,release_default,1,centered_logit_fidelity,random,100,0.11382663826965297,0.044690674197277666,0.10495903893764658,0.12269423760165937
single_shape,plain2_w16_gap,release_default,2,centered_logit_fidelity,random,100,0.19947791796708272,0.06073909224988329,0.18742596432046377,0.21152987161370168
single_shape,plain2_w16_gap,release_default,3,centered_logit_fidelity,random,100,0.2509803719691053,0.06744665189300983,0.23759749296771945,0.26436325097049107
single_shape,plain2_w16_gap,release_default,4,centered_logit_fidelity,random,100,0.24516846889621713,0.06957097712674334,0.23136407768088563,0.25897286011154863
single_shape,plain2_w16_gap,release_default,5,centered_logit_fidelity,random,100,0.16632531751144103,0.08696439406415564,0.14906969502278714,0.18358094000009492
single_shape,plain2_w16_gap,release_default,6,centered_logit_fidelity,random,100,0.044783412925232954,0.11333340060550709,0.022295607458994806,0.0672712183914711
single_shape,plain2_w16_gap,release_default,7,centered_logit_fidelity,random,100,-0.033909013121008406,0.10100727488272769,-0.05395104782659413,-0.013866978415422684
single_shape,plain2_w16_gap,release_default,8,centered_logit_fidelity,random,100,-0.026820842486481155,0.08062216255204349,-0.04281802864741319,-0.01082365632554912
single_shape,plain2_w16_gap,release_default,9,centered_logit_fidelity,random,100,0.00709558440859257,0.0810455347544971,-0.008985607982433358,0.0231767767996185
single_shape,plain2_w16_gap,release_default,10,centered_logit_fidelity,random,100,0.027585243525143587,0.08009865062093344,0.011691933489018185,0.04347855356126899
single_shape,plain2_w16_gap,release_default,11,centered_logit_fidelity,random,100,0.03871593474210486,0.06692961446990892,0.025435647182671176,0.05199622230153854
single_shape,plain2_w16_gap,release_default,12,centered_logit_fidelity,random,100,0.038186805873263834,0.04855776856718877,0.02855189112104123,0.04782172062548644
single_shape,plain2_w16_gap,release_default,13,centered_logit_fidelity,random,100,0.039635126219487275,0.03304855332854145,0.03307757624549731,0.04619267619347724
single_shape,plain2_w16_gap,release_default,14,centered_logit_fidelity,random,100,0.029984762857874943,0.02519452573454228,0.02498562235290904,0.034983903362840844
single_shape,plain2_w16_gap,release_default,15,centered_logit_fidelity,random,100,0.018466846872962833,0.012499219057870272,0.015986730639341012,0.020946963106584653
single_shape,plain2_w16_gap,release_default,16,centered_logit_fidelity,random,100,0.0,0.0,0.0,0.0
single_shape,plain2_w16_gap,retention_1,1,centered_logit_fidelity,random,100,0.1599675606787756,0.04978979845623986,0.15008818446748137,0.16984693689006983
single_shape,plain2_w16_gap,retention_1,2,centered_logit_fidelity,random,100,0.24452872734567455,0.050824510631496914,0.23444404179056452,0.2546134129007846
single_shape,plain2_w16_gap,retention_1,3,centered_logit_fidelity,random,100,0.2213853759529618,0.06440713118146452,0.20860560380363058,0.234165148102293
single_shape,plain2_w16_gap,retention_1,4,centered_logit_fidelity,random,100,0.1723741728189072,0.08783020811696683,0.15494675403820235,0.18980159159961207
single_shape,plain2_w16_gap,retention_1,5,centered_logit_fidelity,random,100,0.08521654963914262,0.12592678549519104,0.060229943395308155,0.11020315588297708
single_shape,plain2_w16_gap,retention_1,6,centered_logit_fidelity,random,100,0.010926239362577384,0.14317067091503227,-0.01748192785738336,0.03933440658253813
single_shape,plain2_w16_gap,retention_1,7,centered_logit_fidelity,random,100,0.011512771214204909,0.1220624803485346,-0.012707073051819721,0.03573261548022954
single_shape,plain2_w16_gap,retention_1,8,centered_logit_fidelity,random,100,0.05456799022546423,0.1031505928513944,0.03410067473527168,0.07503530571565678
single_shape,plain2_w16_gap,retention_1,9,centered_logit_fidelity,random,100,0.08977135501559795,0.08437896947409283,0.07302873685680916,0.10651397317438674
single_shape,plain2_w16_gap,retention_1,10,centered_logit_fidelity,random,100,0.10445131477429868,0.057511963861978474,0.09303969341290237,0.115862936135695
single_shape,plain2_w16_gap,retention_1,11,centered_logit_fidelity,random,100,0.07307532937888538,0.054916779216477925,0.06217864895409896,0.0839720098036718
single_shape,plain2_w16_gap,retention_1,12,centered_logit_fidelity,random,100,0.05038818207717668,0.04248541577751978,0.0419581538590815,0.05881821029527186
single_shape,plain2_w16_gap,retention_1,13,centered_logit_fidelity,random,100,0.03800215436974876,0.033270450479260444,0.03140057518696226,0.04460373355253527
single_shape,plain2_w16_gap,retention_1,14,centered_logit_fidelity,random,100,0.03892331567952525,0.01958901473667095,0.03503643016898739,0.04281020119006311
single_shape,plain2_w16_gap,retention_1,15,centered_logit_fidelity,random,100,0.02609705422675384,0.008814833611053717,0.024347999999107188,0.02784610845440049
single_shape,plain2_w16_gap,retention_1,16,centered_logit_fidelity,random,100,0.0,0.0,0.0,0.0
single_shape,plain2_w16_gmp,release_default,1,centered_logit_fidelity,random,100,0.024852160525775564,0.014409402575835433,0.021993022440455,0.027711298611096127
single_shape,plain2_w16_gmp,release_default,2,centered_logit_fidelity,random,100,0.05202181499464548,0.021923603409482056,0.04767169644215027,0.056371933547140686
single_shape,plain2_w16_gmp,release_default,3,centered_logit_fidelity,random,100,0.06792673419314313,0.021980266394728748,0.06356537247506253,0.07228809591122373
single_shape,plain2_w16_gmp,release_default,4,centered_logit_fidelity,random,100,0.07448618522715518,0.022519498180206418,0.07001782822411667,0.07895454223019369
single_shape,plain2_w16_gmp,release_default,5,centered_logit_fidelity,random,100,0.07683648653538631,0.022463562611033324,0.07237922836280279,0.08129374470796984
single_shape,plain2_w16_gmp,release_default,6,centered_logit_fidelity,random,100,0.07168158171953323,0.020044265784617547,0.06770436452433906,0.0756587989147274
single_shape,plain2_w16_gmp,release_default,7,centered_logit_fidelity,random,100,0.06189570897182229,0.017085301416591855,0.05850561450244579,0.06528580344119879
single_shape,plain2_w16_gmp,release_default,8,centered_logit_fidelity,random,100,0.04950868378699703,0.016484625915017093,0.04623777636888326,0.0527795912051108
single_shape,plain2_w16_gmp,release_default,9,centered_logit_fidelity,random,100,0.034941168679976,0.01639884860573456,0.031687281340976224,0.03819505601897578
single_shape,plain2_w16_gmp,release_default,10,centered_logit_fidelity,random,100,0.02213474017808126,0.014246409718043227,0.019307943411902576,0.024961536944259947
single_shape,plain2_w16_gmp,release_default,11,centered_logit_fidelity,random,100,0.012114784534060452,0.011979138885556089,0.00973786348984761,0.014491705578273294
single_shape,plain2_w16_gmp,release_default,12,centered_logit_fidelity,random,100,0.006474993626498333,0.0100385548633782,0.004483126553563804,0.008466860699432862
single_shape,plain2_w16_gmp,release_default,13,centered_logit_fidelity,random,100,0.002790991097945934,0.006904654516380664,0.0014209578443209112,0.0041610243515709565
single_shape,plain2_w16_gmp,release_default,14,centered_logit_fidelity,random,100,0.0015008890661123628,0.004689386218365162,0.0005704131034107748,0.002431365028813951
single_shape,plain2_w16_gmp,release_default,15,centered_logit_fidelity,random,100,0.0012215458216771908,0.001999101972732819,0.0008248806194525602,0.0016182110239018215
single_shape,plain2_w16_gmp,release_default,16,centered_logit_fidelity,random,100,0.0,0.0,0.0,0.0
single_shape,plain2_w16_gmp,retention_1,1,centered_logit_fidelity,random,100,0.03279771460131992,0.013295621258701784,0.03015957489298104,0.0354358543096588
single_shape,plain2_w16_gmp,retention_1,2,centered_logit_fidelity,random,100,0.05102454521430655,0.02016796342960658,0.04702278372270652,0.05502630670590658
single_shape,plain2_w16_gmp,retention_1,3,centered_logit_fidelity,random,100,0.05009269738695693,0.022616444472903858,0.04560510413618205,0.05458029063773181
single_shape,plain2_w16_gmp,retention_1,4,centered_logit_fidelity,random,100,0.03436498856871304,0.023040486961774652,0.029793256088477132,0.03893672104894895
single_shape,plain2_w16_gmp,retention_1,5,centered_logit_fidelity,random,100,0.02879658383590368,0.021076101664147102,0.024614628016367743,0.03297853965543962
single_shape,plain2_w16_gmp,retention_1,6,centered_logit_fidelity,random,100,0.019365386271982643,0.02408163486537658,0.014587067459803173,0.024143705084162113
single_shape,plain2_w16_gmp,retention_1,7,centered_logit_fidelity,random,100,0.013818632968586207,0.0267239560685318,0.008516020304123056,0.019121245633049358
single_shape,plain2_w16_gmp,retention_1,8,centered_logit_fidelity,random,100,0.008437877034613997,0.019920193789362075,0.004485278415040128,0.012390475654187867
single_shape,plain2_w16_gmp,retention_1,9,centered_logit_fidelity,random,100,0.003116332768422735,0.018708566351178603,-0.0005958526809660479,0.0068285182178115175
single_shape,plain2_w16_gmp,retention_1,10,centered_logit_fidelity,random,100,-0.00430014310040597,0.016831406843734374,-0.0076398593782445075,-0.0009604268225674325
single_shape,plain2_w16_gmp,retention_1,11,centered_logit_fidelity,random,100,-0.004935025520248103,0.015089323232954472,-0.007929074614927607,-0.0019409764255686008
single_shape,plain2_w16_gmp,retention_1,12,centered_logit_fidelity,random,100,-0.001908069582708789,0.012363985205563803,-0.004361352486113126,0.0005452133206955481
single_shape,plain2_w16_gmp,retention_1,13,centered_logit_fidelity,random,100,-0.00680104523028947,0.010513282873895389,-0.008887108639810109,-0.0047149818207688305
single_shape,plain2_w16_gmp,retention_1,14,centered_logit_fidelity,random,100,-0.003601730722697843,0.007271720656191195,-0.00504459786201941,-0.0021588635833762757
single_shape,plain2_w16_gmp,retention_1,15,centered_logit_fidelity,random,100,-0.00029648102242230525,0.0029851431154326595,-0.0008887981796776024,0.00029583613483299194
single_shape,plain2_w16_gmp,retention_1,16,centered_logit_fidelity,random,100,0.0,0.0,0.0,0.0
single_shape,plain2_w64_gap,release_default,1,centered_logit_fidelity,random,100,0.11158667990122784,0.039667006860341476,0.1037158851581294,0.11945747464432627
single_shape,plain2_w64_gap,release_default,2,centered_logit_fidelity,random,100,0.19240563959607052,0.06369308126603163,0.1797675504413874,0.20504372875075363
single_shape,plain2_w64_gap,release_default,3,centered_logit_fidelity,random,100,0.24707575761979722,0.06646457175505345,0.23388774462416634,0.2602637706154281
single_shape,plain2_w64_gap,release_default,4,centered_logit_fidelity,random,100,0.24934331197579948,0.06290932494504756,0.2368607370789173,0.26182588687268166
single_shape,plain2_w64_gap,release_default,5,centered_logit_fidelity,random,100,0.17377842486398726,0.07822813724516627,0.15825626526269848,0.18930058446527603
single_shape,plain2_w64_gap,release_default,6,centered_logit_fidelity,random,100,0.023836413279490022,0.11309815706921118,0.0013952852344988192,0.046277541324481225
single_shape,plain2_w64_gap,release_default,7,centered_logit_fidelity,random,100,-0.05757499628699488,0.11286312904855043,-0.0799694896737168,-0.03518050290027297
single_shape,plain2_w64_gap,release_default,8,centered_logit_fidelity,random,100,-0.017926370633564448,0.1056053104030962,-0.03888075534150134,0.0030280140743724412
single_shape,plain2_w64_gap,release_default,9,centered_logit_fidelity,random,100,0.03414995637472372,0.09571836114865181,0.015157356897801157,0.05314255585164628
single_shape,plain2_w64_gap,release_default,10,centered_logit_fidelity,random,100,0.04851911858414079,0.08416275480902663,0.0318194021057126,0.06521883506256898
single_shape,plain2_w64_gap,release_default,11,centered_logit_fidelity,random,100,0.047177689110513364,0.06298225762676528,0.034680642787292305,0.05967473543373442
single_shape,plain2_w64_gap,release_default,12,centered_logit_fidelity,random,100,0.04683568409782473,0.04700570787471872,0.037508731859191125,0.056162636336458335
single_shape,plain2_w64_gap,release_default,13,centered_logit_fidelity,random,100,0.040976792645961414,0.033394498927292765,0.03435059955983454,0.047602985732088286
single_shape,plain2_w64_gap,release_default,14,centered_logit_fidelity,random,100,0.03403705451557873,0.024704278567745878,0.029135189684495293,0.03893891934666217
single_shape,plain2_w64_gap,release_default,15,centered_logit_fidelity,random,100,0.02055783575598857,0.013058693849870288,0.01796670758573958,0.02314896392623756
single_shape,plain2_w64_gap,release_default,16,centered_logit_fidelity,random,100,0.0,0.0,0.0,0.0
single_shape,plain2_w64_gap,retention_1,1,centered_logit_fidelity,random,100,0.16729165593773612,0.0352102711039296,0.16030517425829907,0.17427813761717317
single_shape,plain2_w64_gap,retention_1,2,centered_logit_fidelity,random,100,0.2530801877076662,0.047870248524671664,0.2435816918477354,0.26257868356759706
single_shape,plain2_w64_gap,retention_1,3,centered_logit_fidelity,random,100,0.19810049975030808,0.06189975463774365,0.185818245505183,0.21038275399543316
single_shape,plain2_w64_gap,retention_1,4,centered_logit_fidelity,random,100,0.1546854365783804,0.07967806308266312,0.1388755802345612,0.17049529292219961
single_shape,plain2_w64_gap,retention_1,5,centered_logit_fidelity,random,100,0.1167690662803846,0.1125796952302763,0.09443081231234993,0.13910732024841926
single_shape,plain2_w64_gap,retention_1,6,centered_logit_fidelity,random,100,0.07414152732175454,0.1292344550087901,0.048498607686007195,0.09978444695750188
single_shape,plain2_w64_gap,retention_1,7,centered_logit_fidelity,random,100,0.07538769929166328,0.10001751837616032,0.05554205374990495,0.09523334483342161
single_shape,plain2_w64_gap,retention_1,8,centered_logit_fidelity,random,100,0.0903733090154232,0.08539206932132175,0.0734296698675823,0.1073169481632641
single_shape,plain2_w64_gap,retention_1,9,centered_logit_fidelity,random,100,0.11874984756934563,0.08383163873568951,0.10211583170348326,0.135383863435208
single_shape,plain2_w64_gap,retention_1,10,centered_logit_fidelity,random,100,0.1299965134729536,0.057331481749776876,0.11862070367820614,0.14137232326770105
single_shape,plain2_w64_gap,retention_1,11,centered_logit_fidelity,random,100,0.09989340301155102,0.040140552696241096,0.09192864650095807,0.10785815952214396
single_shape,plain2_w64_gap,retention_1,12,centered_logit_fidelity,random,100,0.0631047683076829,0.04049396598604229,0.05506988693303601,0.07113964968232979
single_shape,plain2_w64_gap,retention_1,13,centered_logit_fidelity,random,100,0.04892006548006338,0.030239755843320046,0.042919841864448374,0.05492028909567838
single_shape,plain2_w64_gap,retention_1,14,centered_logit_fidelity,random,100,0.04076610958783984,0.01784333204648875,0.037225605395897025,0.04430661377978266
