task,metric,family,contrast,block,difference
single_shape,centered_logit_fidelity,pooling,plain4_w16: GAP - GMP,6098,0.24075697480983763
single_shape,centered_logit_fidelity,pooling,plain4_w16: GAP - GMP,6099,0.1427476743392017
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6000,0.022076342949855304
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6001,-0.035854933654306906
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6002,0.024241631232559027
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6003,0.07745287766089054
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6004,0.03739519521478478
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6005,0.04677367812742128
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6006,0.08320662470937987
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6007,-0.0047658205448000285
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6008,-0.09385743143576981
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6009,-0.0015355241178485052
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6010,-0.021512362457496895
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6011,0.02875158578208742
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6012,-0.06654713366128694
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6013,-0.013957141474301368
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6014,-0.034589134921823306
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6015,0.10312794758926912
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6016,0.07995705610913693
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6017,0.06085549864971
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6018,0.12481795979367757
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6019,-0.014113785780527022
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6020,0.0052600525549579835
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6021,0.04262529071303067
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6022,0.007983846440888717
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6023,0.06082149823121008
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6024,0.04638327119504783
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6025,-0.09186072738310981
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6026,-0.01722726757387197
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6027,-0.062396621734441826
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6028,0.06363804646375967
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6029,-0.04162022682376368
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6030,0.05566680766643198
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6031,-0.08432873188138708
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6032,0.04649333027782686
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6033,0.052709081257462834
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6034,0.0622023202034111
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6035,0.011971948129934226
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6036,0.020772154006796342
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6037,0.09420472563570484
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6038,-0.04831654107132527
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6039,-0.014684905158005565
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6040,0.04185392199311422
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6041,0.02831624227919416
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6042,-0.03525283897177575
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6043,0.032488536559034456
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6044,0.014310183064357093
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6045,-0.038367325324445214
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6046,-0.16722614256526547
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6047,-0.03234728054885051
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6048,0.04241515991921818
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6049,0.0015492619706782979
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6050,0.013782634321017756
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6051,-0.010548893088583047
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6052,0.0339141774411323
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6053,-0.004428691719983099
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6054,0.010576867555644062
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6055,0.031251807507610405
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6056,-0.012362834936408551
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6057,-0.024335840536466313
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6058,0.014580393621890814
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6059,-0.08109242240310756
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6060,-0.02360880408563501
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6061,-0.03546950344638024
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6062,0.06633322657004719
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6063,0.033663512214766086
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6064,-0.0148905176305167
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6065,-0.023536570332532175
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6066,0.005123700756521299
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6067,0.07370296794861197
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6068,-0.032128838414051106
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6069,-0.03267952917943552
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6070,0.027232299732341106
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6071,0.029799884096538304
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6072,-0.044896220908717976
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6073,-0.08522853880392005
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6074,-0.05089479513372622
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6075,0.04814682457063239
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6076,-0.05592617116472201
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6077,-0.02434688738815645
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6078,0.06709024164374874
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6079,0.29593410508721735
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6080,0.0024799747804186006
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6081,0.008180087956575377
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6082,-0.05849255710913409
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6083,-0.002306757875860349
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6084,-0.03272094891362916
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6085,-0.03501535719387941
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6086,0.17994698857873007
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6087,0.03051787511949669
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6088,0.02456946225086662
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6089,0.10346427979494867
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6090,-0.021152871073891175
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6091,-0.012149957455585517
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6092,0.03281611838727702
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6093,0.021120063909304945
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6094,-0.010831649889812889
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6095,0.09757129015852743
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6096,0.01901101999740845
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6097,-0.02070552847767511
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6098,0.08116862477658149
single_shape,centered_logit_fidelity,pooling,plain2_w64: GAP - GMP,6099,0.009683183279714402
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6000,0.21823172098549615
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6001,0.03723613473856727
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6002,0.08113408285382982
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6003,-0.002287264489445315
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6004,0.20475910012968263
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6005,0.1050657967042822
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6006,-0.13042165318105053
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6007,0.12502071670403886
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6008,0.09734600310740725
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6009,0.07814675125460684
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6010,0.17263715501925841
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6011,-0.11012008827072274
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6012,0.12608499676179424
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6013,0.049103985715495096
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6014,-0.013467749186314215
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6015,0.024670648667868347
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6016,0.16147111628551264
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6017,0.044914900596577156
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6018,0.10100798284723358
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6019,0.2069557378375486
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6020,0.08989277612634197
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6021,0.3514319989756795
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6022,0.1455357842299816
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6023,-0.015452640273096008
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6024,0.23073470445908534
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6025,-0.05573913155295457
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6026,0.08897066316096572
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6027,0.1869632958270463
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6028,0.24840606521545766
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6029,-0.008530405983296421
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6030,0.08900704923597388
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6031,0.15513318858316238
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6032,-0.06362829361482558
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6033,0.12152814039007447
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6034,0.03363400821289779
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6035,0.3086986679176386
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6036,0.05494832327445373
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6037,0.0493068495113739
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6038,0.13348958200261557
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6039,0.05945175660450251
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6040,-0.05275659378527933
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6041,-0.007771678398296997
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6042,0.18195762881030506
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6043,0.08302807105799137
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6044,6.153944620686247e-05
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6045,0.14547222576458446
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6046,0.1403536153272496
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6047,0.058651623306176986
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6048,-0.03388057175397945
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6049,0.08333180361419812
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6050,0.13335676747691882
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6051,-0.07482259241195013
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6052,-0.03538605575831104
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6053,0.06320414157271592
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6054,0.1004373573425103
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6055,0.10581370643764468
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6056,-0.06001486227548476
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6057,0.31911747525364254
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6058,0.03532460414760388
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6059,-0.0724036783372245
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6060,0.12384387750472926
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6061,0.24051574271007234
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6062,0.0068521863438120445
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6063,0.21262196073106726
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6064,0.0005934026992504005
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6065,0.13792125258447824
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6066,0.010082847585361002
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6067,0.03864785929274908
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6068,0.16911429344244638
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6069,0.059028311828469
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6070,0.06719028624346343
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6071,0.08637967643318338
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6072,-0.18285137520394934
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6073,0.05027906593157984
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6074,0.151594776695202
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6075,0.0970338303739653
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6076,0.11046983435787741
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6077,0.1510193988687622
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6078,-0.09878875558495255
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6079,0.1054740221923352
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6080,0.002360450908683198
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6081,0.08731618687723831
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6082,-0.04343577400171954
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6083,0.06531332108859741
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6084,0.21480550724129513
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6085,0.06228141628220235
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6086,0.068847058700335
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6087,0.012915361946010048
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6088,0.1149512397379143
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6089,-0.0023525202644728155
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6090,0.10752685476158894
single_shape,centered_logit_fidelity,pooling,plain4_w64: GAP - GMP,6091,-0.0032674641517964897
