task,architecture,profile,method,metric,block,B
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_fidelity,5018,0.1329904126141656
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_fidelity,5019,0.0201650909964311
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_fidelity,5020,-0.041074806941956865
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_fidelity,5021,0.026878445498539127
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_fidelity,5022,-0.04158754730337283
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_fidelity,5023,-0.00043064342723148075
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_fidelity,5024,0.09765072856097007
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_fidelity,5025,0.05656418642686922
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_fidelity,5026,0.04639644200155918
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_fidelity,5027,-0.015466321355503132
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_fidelity,5028,0.05362114877555507
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_fidelity,5029,0.04234000816839262
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_fidelity,5030,0.03967875231171064
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_fidelity,5031,0.07143576078274855
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_fidelity,5032,0.0005373261889483616
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_fidelity,5033,0.024989521941484127
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_fidelity,5034,0.013826625412883042
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_fidelity,5035,0.029225493604221886
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_fidelity,5036,0.07904988127371715
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_fidelity,5037,0.12329943497740031
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_fidelity,5038,0.05526185925064153
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_fidelity,5039,0.013961782137610346
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_fidelity,5040,0.031145867321449194
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_fidelity,5041,0.002772398706318069
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_fidelity,5042,0.05669259742685706
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_fidelity,5043,0.014298504818982871
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_fidelity,5044,0.0017040555785430844
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_fidelity,5045,0.0446071522217274
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_fidelity,5046,-0.0005942352659555339
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_fidelity,5047,0.03424528014361666
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_fidelity,5048,0.0022522415877577195
single_shape,TinyCNN,retention_0p1,auroc,centered_logit_fidelity,5049,-0.0010899303290422546
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5000,0.10978982630421824
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5001,0.05621362337541508
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5002,0.08040898074791003
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5003,0.12415858897749343
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5004,0.10730835363407148
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5005,0.032640578493730976
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5006,0.04910463489390815
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5007,0.09003819381351313
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5008,0.007102562319499239
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5009,0.08194268407225208
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5010,0.09657109474693537
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5011,0.05114925688902783
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5012,0.15968922989931655
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5013,0.08038422826691743
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5014,0.048830830448202966
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5015,0.05929321864492926
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5016,0.053738764970613195
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5017,0.048987804755477204
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5018,0.15911571833671806
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5019,0.02628203255549283
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5020,-0.000794371313317277
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5021,0.08362546207201388
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5022,0.04788040948548716
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5023,-0.004069921084014716
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5024,0.03620131521156067
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5025,0.10908633693088027
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5026,0.047093855467300105
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5027,0.04779785452270224
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5028,0.09473632651791725
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5029,0.02107557733868054
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5030,0.10909122320917808
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5031,0.05625815558242281
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5032,-0.017903046198219585
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5033,0.04962043993328591
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5034,0.07096738285297721
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5035,0.07908631482421741
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5036,0.032456240141279236
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5037,0.10956579680304424
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5038,0.07817577161509781
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5039,0.029384301983254313
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5040,0.0077544338046384165
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5041,0.07909464719238685
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5042,0.09963584841314044
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5043,0.027775593305245205
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5044,0.05716414731616165
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5045,0.0994493406157097
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5046,0.052059102627830256
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5047,0.09499404410284301
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5048,0.029037715852944124
single_shape,TinyCNN,release_early,auroc,centered_logit_fidelity,5049,0.024104114098825125
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5000,0.10216110730512212
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5001,0.048820439918147995
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5002,0.08194452221282617
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5003,0.10414937008843156
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5004,0.08881175835945165
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5005,0.10367766592849187
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5006,0.035912584701275396
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5007,0.04650236525178392
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5008,0.015215254797297573
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5009,0.04183277014709963
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5010,0.003583351157063319
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5011,0.05196534739193254
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5012,0.06846657464647654
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5013,0.11435976637684808
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5014,0.01825044776994794
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5015,0.06991698499398874
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5016,0.07453569046639574
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5017,0.026734291104943464
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5018,0.13660071939802237
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5019,0.051028642099432586
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5020,0.03141573337392306
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5021,0.04966542313563577
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5022,0.054770239738435755
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5023,0.008090248819695223
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5024,0.05461048059718554
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5025,0.11193657238549665
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5026,0.030052333851936286
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5027,0.025905927074811097
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5028,0.09605818152136603
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5029,0.03931418450075036
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5030,0.09435161588199625
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5031,0.11163919477900125
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5032,-0.0232548765942589
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5033,0.038258724654542386
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5034,0.10100969916775016
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5035,0.06180447344316814
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5036,0.09976657945303086
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5037,0.13948283513411025
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5038,0.09032637140341915
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5039,0.06383709184197206
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5040,0.0033412774094624953
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5041,0.03242595492671779
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5042,0.09516042120358575
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5043,0.03101063556419209
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5044,0.049404802911517165
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5045,0.11874872071578468
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5046,0.06583425498164525
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5047,0.055919485039180206
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5048,0.05213067799624532
single_shape,TinyCNN,release_default,auroc,centered_logit_fidelity,5049,0.03501808651888949
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5000,0.07749497968755065
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5001,0.06993645361854361
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5002,0.058349621297044074
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5003,0.057687645549104716
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5004,0.04287170549708835
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5005,0.07310472253258704
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5006,0.012566246725822738
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5007,0.021477088464901928
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5008,0.03209310316661307
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5009,-0.009672301509049797
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5010,-0.0024566907848524444
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5011,0.04521299217400254
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5012,0.06914330964344512
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5013,0.08188339254188343
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5014,0.05160803637852468
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5015,0.06704183628574006
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5016,0.031725869683657926
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5017,0.03836451291256815
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5018,0.10835110178178659
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5019,0.037267686989225224
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5020,0.03571037405392269
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5021,0.04453061468861008
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5022,0.02597327614249023
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5023,0.01450068328735099
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5024,0.05530140638345732
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5025,0.08413566569356584
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5026,0.04830646690594037
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5027,0.024970006329832428
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5028,0.1339236990203963
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5029,0.09100759423018878
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5030,0.060582854556747834
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5031,0.08533089812633066
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5032,-0.009469465697457824
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5033,0.05484997290439286
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5034,0.08193141893800926
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5035,0.0889580972606096
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5036,0.14569131319859646
single_shape,TinyCNN,release_late,auroc,centered_logit_fidelity,5037,0.08434330236147697
